id,date,date_unixtime,professor_id,professor_name_raw,department,course_name,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,grading_status_raw,attendance_status_raw,comment_text,term,parse_error,sentiment_label,sentiment_score
818,2022-06-24T19:55:59,1656084359,,محبوبه مولوی عربشاهی,ریاضی,محاسبات عددی,10.0,10.0,8.0,9.0,9.0,7.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,no_idea,0.4215430021286011
819,2022-06-24T20:09:46,1656085186,,مولوی عربشاهی,ریاضی,محاسبات عددی,8.0,7.0,7.0,6.0,6.0,5.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم نیست اما تاثیر مثبت دارد,"تعداد زیادی تمرین 
میانترم مجازی بود اما رنج نمرات متوسط بودن واسه میانترم 
پایانترم هماهنگ اما نمرات اکثرا پایین
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,recommended,0.776655912399292
820,2022-06-24T21:39:07,1656090547,,فارسانی,معارف,زبان عمومی,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"به نظر من از بین اساتید زبان،بهترین گزینه هستن که می تونید انتخاب کنید هم از نظر اخلاق و هم تدریس
الویت اولتون باشه 
اگر سطح زبانتون پایینه به شدت توصیه میکنم بهتون چون اصلا بهتون فشار نمیارن ک انگلیسی صحبت کنید و فایل های درسیشون در کانال ها هست می تونید اونارو پیشخوانی کنید تا فعالیت کلاسی بالایی براتون ثبت شه و از اونجایی ک سطح بندی میکنن دانشجو ها رو به مبتدی و متوسط و پیشرفته 
به میزان یادگیری و پیشرفت شما نمره میدن 
ادب و فعالیتو سرکلاسشون داشته باشید بهترین نمره رو میگیرید بعد از پایان کلاس متوجه تغیر سطح زبانتون میشید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,recommended,0.962497889995575
821,2022-06-24T23:50:30,1656098430,,مسعود محفوظی,معارف,اندیشه2,1.0,1.0,1.0,1.0,1.0,5.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,no_idea,0.4215430021286011
822,2022-06-25T00:01:53,1656099113,,استاد محفوظی,معارف,اندیشه 2,5.0,3.0,1.0,3.0,2.0,5.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"تقریبا تو طول ترم هیچ کاری با دانشجو ندارند ، اما امتحان بسیار سخت و حفظی میگیرند که حتی کل کتاب هم حفظ باشی بالای ۱۸ نخواهی شد
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,recommended,0.7919436693191528
823,2022-06-25T00:27:15,1656100635,,الهام فتاحی,ریاضی,ریاضی۱,6.0,9.0,9.0,10.0,10.0,10.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"خیلی دقیق نمره میدن تمرینات زیادی میدن که اونارو هم کامل و ریز به ریز صحیح میکنن و خیلی کار میکشن اصلا هیچ ارفاقی هم درکارشون نیست و سرعت تدریسشون ترم ما چون مجازی بود خیلی بالا بود در کل سعی کنید گزینه های آخرتون باشه چون اگر بخواید نمره خوبی بگیرید باید خیلی خیلی تلاش کنید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1400,False,recommended,0.9348645806312561
825,2022-06-25T00:47:56,1656101876,,استاد شاهرخ حسینی هاشمی,مکانیک,استاتیک,7.0,7.0,3.0,3.0,2.0,2.0,دست باز و با ارفاق,حضور و غیاب نمی کند,"برای درس دادن جزوشون کامله
اول هر ترم یه نماینده انتخاب میکنن
که درسو با همون میبرن جلو
تی ای هم دادن
و تی ای هم نمره میده
ولی زیاد تاثیری تو نمره آخری که میدن نداره
اگر میخواید با ایشون بردارید 
جزو الولویت های دوم یا سومتون باشه
همین
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,no_idea,0.5641769170761108
826,2022-06-25T01:25:40,1656104140,,شاهرخ حسینی هاشمی,مکانیک,دینامیک,5.0,5.0,2.0,1.0,1.0,1.0,دست باز و با ارفاق,یادم نمیاد,"نمره خوبی میده نسبت به کاری که میکشه
امتحاناتش سطحش خوبه به نسبت بقیه استادای دینامیک
ولی خودشو که نگم😶😶
اعصاب و برخورد با دانشجو زیر صفر به طوری که اگه نمره خوبی نداد باید ازش بخاطر آسیب روانی شکایت کنید.
خلاصه بگم برندارید باهاش
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1400,False,recommended,0.8611836433410645
827,2022-06-25T08:03:28,1656128008,,زهرا تند پور,مهندسی_راه_آهن,آمار مهندسی,10.0,10.0,10.0,8.0,8.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"امتحان های بسیار ساده ای دارن اگه یکم خونده باشی و نمره رو هر چی خودت بگیری میدن برخورد خوبی دارن با دانشجو و باهاش همراهی می کنن اگه فعالیت تو کلاس خوبی هم داشته باشی میتونی مثبت بگیری که موثره رو نمره
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,recommended,0.9472480416297913
828,2022-06-25T08:03:41,1656128021,,محسن نصیری,معارف,فارسی,6.0,10.0,8.0,9.0,10.0,10.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"استاد در طول ترم در کلاس ازمونک های ساده یک سوالی میگیره که حدودا صد و ده تا صد و بیست تا میشن در طول ترم هر جلسه پنج تا میگیره بدیش اینه که حتی اگه به حرفاش گوش کنی و در کلاس حضور داشته باشی باز هم سوال ها رو ممکنه غلط بزنی نه به خاطر سختی سوال ها بلکه به خاطر این که ادم کامپیوتر نیست که هر کلمه رو یادش بمونه این ترم توی دو تا کلاسش فقط چهار تا بیست داشت و اکثر نمره ها بین دوازده تا پونزده بود حضور هم طبیعتا با توجه به چیزایی که گفتم خیلی مهمه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,recommended,0.8618906140327454
829,2022-06-25T10:14:40,1656135880,,منصور علیزاده,مکانیک,دینامیک ماشین,4.0,5.0,2.0,9.0,4.0,3.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"حضور و غیاب:حضوری دو بار حضورغیاب کرد، آخرترم به صورت چشمی چک کرد که فلانی طول ترم بوده و فلانی نبوده(اغلب درست یادش نبود)
تدریس:باب میل نبود،بعضی مفاهیم و مسائل رو خودش چندین دقیقه طول می کشید تا متوجه بشه و حل کنه،کلاسها به این صورت بود که یک ساعت فقط روی یک مثال صرف و یه رب بیست دقیقه تدریس میشد
تمرین:هر جلسه یک مثال میداد برای جلسه بعد،در طول ترم حدود 27 تا شد،در انتها گفت تاثیری نداره توی نمره نهایی،تمام نمره از امتحان پایانی بود
امتحان:سه سوال داد،یکی غلط بود و زیربار نرفت 
نمره:یک روز بعد امتحان داد و اصلا سطح نمرات خوب نبود
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,not_recommended,0.6659533977508545
830,2022-06-25T17:07:20,1656160640,,رضا احمدی,ریاضی,آمار و احتمال مهندسی,7.0,7.0,3.0,8.0,8.0,9.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1400,False,no_idea,0.4215430021286011
831,2022-06-25T18:37:47,1656166067,,مسعود محفوظی,معارف,اندیشه 2,6.0,3.0,1.0,3.0,4.0,7.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"در طول ترم کاری با دانشجو ندارند، هیچ فعالیت اضافه ای هم تعیین نمیکنند فقط سر کلاس از روی کتاب میخونن اگه دانشجویی هم سوالی داشته باشه باهاشون بحث میکنن ولی اکثر مواقع بی نتیجه می مونه. امتحانی هم که میگیرن از روی کتابی هست که معرفی کردن تستیه بسیار حفظیه و حتی اگه کتاب رو خونده باشی و نمونه سوال امتحان ترم های قبلشون رو دیده باشی بازم نمیتونی نمره خوبی بگیری.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,not_recommended,0.4922674298286438
832,2022-06-25T18:37:48,1656166068,,مسعود محفوظی,معارف,اندیشه 2,6.0,3.0,1.0,3.0,4.0,7.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"در طول ترم کاری با دانشجو ندارند، هیچ فعالیت اضافه ای هم تعیین نمیکنند فقط سر کلاس از روی کتاب میخونن اگه دانشجویی هم سوالی داشته باشه باهاشون بحث میکنن ولی اکثر مواقع بی نتیجه می مونه. امتحانی هم که میگیرن از روی کتابی هست که معرفی کردن تستیه بسیار حفظیه و حتی اگه کتاب رو خونده باشی و نمونه سوال امتحان ترم های قبلشون رو دیده باشی بازم نمیتونی نمره خوبی بگیری.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,not_recommended,0.4922674298286438
833,2022-06-25T19:53:21,1656170601,,رضوانه امراللهی بیوکی,فیزیک,فیزیک ۱ - فیزیک ۲,3.0,1.0,3.0,5.0,7.0,8.0,نمره خوبی نمیشه ازشون گرفت,حضور و غیاب نمی کند,"تدریس افتضاحه، جوری که از درس متنفر میشید.
امتحانای فیزیک هماهنگه دانشکده ایه و چون دانشکده فیزیکم افتضاحه، نمره ی خوب میپره؛ به قدری این دانشکده به درد نخوره که خودشون مجبور میشن چن نمره شیفت بدن ولی فقط در حدی که افتاده ها پاس بشن. 
خود استاد در طول ترم ۲ سری تمرین سخت داد که ۳ نمره داشت. تصحیحش بد نیست ولی فقط برای پاس شدن.
خلاصه که برای نمره بالا باهاش برندارید و برای پاس شدن بردارید.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1400,False,not_recommended,0.9732831716537476
